,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0
3858,3858,0.8358266600882265,0.8,0,430.0,906.0,0.0,504.0,1,0.31713681054691495
3859,3859,0.31245720517387854,0.3,0,287.0,757.0,0.0,876.0,1,0.9376617211966658
3860,3860,0.2383803993683684,0.2,0,253.0,857.0,0.0,2110.0,1,0.24591065219603725
3861,3861,0.7256393638145044,0.7,0,436.0,903.0,0.0,921.0,1,0.6065725625975796
3862,3862,-0.641579232273328,-0.6,1,483.0,908.0,1.0,1139.0,1,0.28713271241701654
3863,3863,-0.07010321187054003,-0.1,1,407.0,543.0,1.0,4050.0,1,0.22972649674715745
3864,3864,-0.04529333354179399,-0.0,1,342.0,911.0,1.0,3747.0,1,0.3338970335616368
3865,3865,-0.45722529809558154,-0.5,1,383.0,606.0,1.0,1481.0,1,0.4485769764328895
3866,3866,-0.29107821838224157,-0.3,1,489.0,634.0,1.0,3877.0,1,0.7426342947711547
3867,3867,-0.7233989629816471,-0.7,1,280.0,843.0,1.0,867.0,1,0.29622587305779857
3868,3868,0.4869847647378771,0.5,0,340.0,732.0,0.0,978.0,1,0.5784424543175705
3869,3869,0.7864164925160293,0.8,0,331.0,713.0,0.0,1076.0,1,0.3718563178414165
3870,3870,-0.19428257196271037,-0.2,1,338.0,881.0,1.0,1061.0,1,0.7146564371818623
3871,3871,0.8375998383678223,0.8,0,497.0,983.0,0.0,840.0,1,0.4789073850872093
3872,3872,-0.17991911104915936,-0.2,1,296.0,708.0,1.0,3996.0,1,0.11246997306785156
3873,3873,0.5832903577409381,0.6,0,264.0,883.0,0.0,1003.0,1,0.6079926606684081
3874,3874,-0.7301176885530885,-0.7,1,477.0,992.0,1.0,1561.0,1,0.18194585870329916
3875,3875,-0.47195451075340067,-0.5,1,464.0,504.0,1.0,1132.0,1,0.7225355188479279
3876,3876,0.06300067670165221,0.1,0,273.0,847.0,0.0,3880.0,1,0.9390644428150987
3877,3877,-0.7563989892459242,-0.8,1,293.0,853.0,1.0,484.0,1,0.766779185943956
3878,3878,-0.7834504568498766,-0.8,1,368.0,973.0,1.0,579.0,1,0.3216132230533425
3879,3879,-0.5537979034664637,-0.6,1,362.0,872.0,1.0,506.0,1,0.16474598503277155
3880,3880,-0.44870048532850015,-0.4,1,419.0,734.0,1.0,887.0,1,0.5274929449016216
3881,3881,-0.057256206310525304,-0.1,1,457.0,734.0,1.0,1729.0,1,0.4156352982822207
3882,3882,-0.5346440490120306,-0.5,1,289.0,704.0,1.0,287.0,1,0.48132226347488516
3883,3883,0.9706974491122968,1.0,0,439.0,889.0,0.0,522.0,1,0.5324632168505687
3884,3884,-0.12088257729223972,-0.1,1,282.0,781.0,1.0,1527.0,1,0.20501844602039826
3885,3885,0.9149579003196724,0.9,0,399.0,509.0,0.0,402.0,1,0.8544407751945602
3886,3886,-0.3213737666433034,-0.3,1,420.0,949.0,1.0,1811.0,1,0.2459218916658265
3887,3887,-0.9631100646827513,-1.0,1,298.0,903.0,1.0,739.0,1,0.8725263962629738
3888,3888,-0.2664889133826185,-0.3,1,484.0,716.0,1.0,1310.0,1,0.6190522933341224
3889,3889,-0.22622779714051267,-0.2,1,374.0,713.0,1.0,3423.0,1,0.12756410190330084
3890,3890,-0.4602343572178287,-0.5,1,335.0,921.0,1.0,2304.0,1,0.8612341651328335
3891,3891,-0.17892677939409163,-0.2,1,438.0,932.0,1.0,1700.0,1,0.17017701488307158
3892,3892,-0.2794332771453416,-0.3,1,321.0,757.0,1.0,1072.0,1,0.2543486683934715
3893,3893,0.1338774724495937,0.1,0,318.0,673.0,1.0,1919.0,0,0.6026309961622277
3894,3894,-0.8786316062240322,-0.9,1,284.0,590.0,1.0,366.0,1,0.5893974730428162
3895,3895,-0.1419469613094393,-0.1,1,328.0,668.0,1.0,1914.0,1,0.2765490543425865
3896,3896,-0.7810091595291133,-0.8,1,438.0,616.0,1.0,576.0,1,0.7651241165265572
3897,3897,-0.782092661093502,-0.8,1,471.0,699.0,1.0,980.0,1,0.10340833571535177
3898,3898,-0.9695678848165941,-1.0,1,357.0,793.0,1.0,430.0,1,0.1548776701497639
3899,3899,0.178444529499711,0.2,0,375.0,582.0,0.0,1063.0,1,0.5873362704455576
3900,3900,-0.5489542371373899,-0.5,1,401.0,717.0,1.0,862.0,1,0.5986705327465088
3901,3901,0.3669948178303901,0.4,0,389.0,831.0,0.0,1460.0,1,0.9282579999716493
3902,3902,0.7867680984703367,0.8,0,334.0,816.0,0.0,560.0,1,0.9154711010223654
3903,3903,0.5589106125001309,0.6,0,280.0,770.0,0.0,560.0,1,0.17232066590295264
3904,3904,0.567600567755971,0.6,0,297.0,710.0,0.0,1303.0,1,0.4208928997588499
3905,3905,0.18861852408816926,0.2,0,282.0,531.0,0.0,4187.0,1,0.7026826326507584
3906,3906,-0.26959755966408405,-0.3,1,286.0,945.0,1.0,2249.0,1,0.8026597000730128
3907,3907,0.5970612067474943,0.6,0,252.0,885.0,0.0,1093.0,1,0.6940414947068517
3908,3908,0.40015918753356083,0.4,0,301.0,792.0,0.0,697.0,1,0.5492537565347824
3909,3909,-0.9135981507089628,-0.9,1,320.0,901.0,1.0,279.0,1,0.44764779507885677
3910,3910,0.4837334783135372,0.5,0,401.0,552.0,0.0,1307.0,1,0.5694161988727294
3911,3911,0.03107706529691545,0.0,0,349.0,891.0,0.0,3420.0,1,0.7490000877438568
3912,3912,-0.6355422863226361,-0.6,1,258.0,905.0,1.0,1057.0,1,0.5523103363903205
3913,3913,-0.03691328640906577,-0.0,1,439.0,645.0,1.0,3056.0,1,0.7480824632087163
3914,3914,0.5228782538445222,0.5,0,431.0,662.0,0.0,657.0,1,0.1027388405413303
3915,3915,-0.011371651221543821,-0.0,1,367.0,594.0,1.0,1079.0,1,0.9849303637593899
3916,3916,-0.44045146935732515,-0.4,1,327.0,838.0,1.0,745.0,1,0.6135297769961932
3917,3917,-0.4334578357734964,-0.4,1,285.0,822.0,1.0,433.0,1,0.8446146731652152
3918,3918,-0.4634852613549387,-0.5,1,428.0,708.0,1.0,1204.0,1,0.12208915270431922
3919,3919,-0.007649375648651757,-0.0,1,339.0,519.0,1.0,3262.0,1,0.7296903133165936
3920,3920,-0.5294459203681054,-0.5,1,319.0,817.0,1.0,524.0,1,0.7056584303521464
3921,3921,0.16203364741207316,0.2,0,252.0,546.0,0.0,3132.0,1,0.7888024145891803
3922,3922,0.29433205480944125,0.3,0,484.0,727.0,0.0,1569.0,1,0.29455812993931985
3923,3923,-0.2722955555569653,-0.3,1,298.0,794.0,1.0,778.0,1,0.9270624240898958
3924,3924,0.7546065978374537,0.8,0,315.0,730.0,0.0,785.0,1,0.5192092141547849
3925,3925,0.7280640070982118,0.7,0,328.0,966.0,0.0,926.0,1,0.27605261513369805
3926,3926,0.6319481707272523,0.6,0,255.0,548.0,0.0,567.0,1,0.7677920029458587
3927,3927,0.6249485724440891,0.6,0,381.0,728.0,0.0,1001.0,1,0.518873347046391
3928,3928,0.8692194750940578,0.9,0,292.0,619.0,0.0,679.0,1,0.3590697057855551
3929,3929,-0.10471753712026066,-0.1,1,479.0,809.0,1.0,702.0,1,0.6331831360095371
3930,3930,0.2843609344578504,0.3,0,269.0,759.0,0.0,1722.0,1,0.6622938229787214
3931,3931,-0.07861988677745835,-0.1,1,426.0,661.0,1.0,503.0,1,0.8511538787411043
3932,3932,-0.1882797831584322,-0.2,1,422.0,847.0,1.0,2321.0,1,0.44390038795050824
3933,3933,-0.053186925591491185,-0.1,1,261.0,956.0,1.0,3783.0,1,0.3408260088946149
3934,3934,-0.6722655530075858,-0.7,1,412.0,859.0,1.0,359.0,1,0.3078436476879334
3935,3935,-0.30063238669567616,-0.3,1,358.0,931.0,1.0,1901.0,1,0.18576856214529064
3936,3936,0.2783786033227462,0.3,0,377.0,997.0,1.0,3626.0,0,0.5291684494619264
3937,3937,0.5836959261062116,0.6,0,435.0,524.0,0.0,351.0,1,0.9377080626502526
3938,3938,0.06831095854177249,0.1,0,350.0,668.0,1.0,3982.0,0,0.17819681992985642
3939,3939,0.055258931129054556,0.1,0,285.0,905.0,1.0,3810.0,0,0.223858613650458
3940,3940,0.4829232502084162,0.5,0,369.0,848.0,0.0,2163.0,1,0.282112585252973
3941,3941,-0.9134812984355489,-0.9,1,260.0,621.0,1.0,539.0,1,0.7605445639775693
3942,3942,0.8262130758299084,0.8,0,438.0,703.0,0.0,649.0,1,0.3047952197925379
3943,3943,0.7037000488113283,0.7,0,303.0,607.0,0.0,610.0,1,0.9872356074688143
3944,3944,-0.2459861806511796,-0.2,1,383.0,623.0,1.0,704.0,1,0.6638592607494156
3945,3945,-0.005624763068863281,-0.0,1,413.0,657.0,0.0,1240.0,0,0.4710482004047557
3946,3946,-0.9433183968673273,-0.9,1,255.0,840.0,1.0,325.0,1,0.8307661525179177
3947,3947,-0.19295335653605727,-0.2,1,346.0,749.0,1.0,3905.0,1,0.6104008569442558
3948,3948,0.620904944333873,0.6,0,403.0,889.0,0.0,738.0,1,0.42248621440839806
3949,3949,-0.019944735848957285,-0.0,1,298.0,790.0,1.0,3912.0,1,0.11776462327497311
3950,3950,-0.849138966402545,-0.8,1,274.0,667.0,1.0,169.0,1,0.4940793966345448
3951,3951,0.16201386361431425,0.2,0,317.0,579.0,0.0,1134.0,1,0.2884288399468596
3952,3952,0.7632030003811618,0.8,0,328.0,854.0,0.0,308.0,1,0.7117847582930688
3953,3953,0.5449386658634541,0.5,0,472.0,725.0,0.0,493.0,1,0.7135181841265742
3954,3954,0.911684330460788,0.9,0,352.0,780.0,0.0,268.0,1,0.5266324446484462
3955,3955,0.9923850044345148,1.0,0,339.0,711.0,0.0,270.0,1,0.7238191202107653
3956,3956,0.31074344556980593,0.3,0,361.0,880.0,0.0,2509.0,1,0.516173866985693
3957,3957,0.9044148392663396,0.9,0,327.0,740.0,0.0,423.0,1,0.3763366991761029
3958,3958,-0.09778918105754086,-0.1,1,439.0,622.0,1.0,779.0,1,0.6768348902902528
3959,3959,0.5277932149139011,0.5,0,345.0,642.0,0.0,1363.0,1,0.16032304216395665
3960,3960,0.48537725785062413,0.5,0,394.0,951.0,0.0,1595.0,1,0.4881338340257878
3961,3961,-0.3506504037271174,-0.4,1,348.0,637.0,1.0,1115.0,1,0.3657064689789634
3962,3962,-0.6562110196266109,-0.7,1,437.0,976.0,1.0,417.0,1,0.8419294271913254
3963,3963,-0.9255683777785035,-0.9,1,417.0,735.0,1.0,278.0,1,0.7325944330432556
3964,3964,0.1813246885327373,0.2,0,497.0,855.0,0.0,668.0,1,0.6130453473928879
3965,3965,-0.6511945447764422,-0.7,1,489.0,523.0,1.0,378.0,1,0.6058056407225184
3966,3966,0.35721161439300597,0.4,0,423.0,501.0,0.0,1546.0,1,0.3561062820210986
3967,3967,0.3093259573665308,0.3,0,405.0,583.0,0.0,1272.0,1,0.43752524357192113
3968,3968,-0.06429036656847842,-0.1,1,304.0,651.0,1.0,4045.0,1,0.9612730627415076
3969,3969,0.2983721097855261,0.3,0,424.0,556.0,0.0,2930.0,1,0.20239883498837022
3970,3970,-0.9599054487523662,-1.0,1,476.0,966.0,1.0,508.0,1,0.5962518632595003
3971,3971,0.9976599752062494,1.0,0,290.0,821.0,0.0,599.0,1,0.5479776292844571
3972,3972,-0.6965375200628414,-0.7,1,436.0,652.0,1.0,202.0,1,0.6283089379932199
3973,3973,-0.02860122074988869,-0.0,1,307.0,785.0,1.0,3908.0,1,0.29886880131842697
3974,3974,-0.40483551574466214,-0.4,1,410.0,971.0,1.0,1949.0,1,0.10309875360094536
3975,3975,-0.6952004002220131,-0.7,1,373.0,781.0,1.0,1056.0,1,0.1288305710362773
3976,3976,-0.6976437659735706,-0.7,1,483.0,890.0,1.0,447.0,1,0.9506727524695084
3977,3977,-0.35333146129329207,-0.4,1,297.0,751.0,1.0,562.0,1,0.5583330815135563
3978,3978,0.5745175141189591,0.6,0,386.0,617.0,0.0,1147.0,1,0.4535185949577826
3979,3979,-0.8050063126207725,-0.8,1,354.0,775.0,1.0,981.0,1,0.4581738967490414
3980,3980,0.18399358313984737,0.2,0,442.0,907.0,0.0,2031.0,1,0.4615866337442469
3981,3981,0.13018398694923006,0.1,0,281.0,723.0,0.0,1696.0,1,0.6775076663998775
3982,3982,0.909855163289456,0.9,0,421.0,568.0,0.0,451.0,1,0.12402883833410128
3983,3983,-0.933903343090227,-0.9,1,308.0,652.0,1.0,500.0,1,0.37586890079670043
3984,3984,0.09103798139483144,0.1,0,399.0,930.0,1.0,3521.0,0,0.708343153840286
3985,3985,0.20460399312255184,0.2,0,306.0,510.0,0.0,3994.0,1,0.5701162166802287
3986,3986,-0.9086059098370434,-0.9,1,254.0,775.0,1.0,621.0,1,0.16283191836437172
3987,3987,-0.3184474315956429,-0.3,1,270.0,864.0,1.0,946.0,1,0.20168458930126526
3988,3988,0.7737163715301774,0.8,0,490.0,750.0,0.0,450.0,1,0.6568529564208748
3989,3989,0.397521582180028,0.4,0,319.0,698.0,0.0,973.0,1,0.25771177695100433
3990,3990,0.4003045381652519,0.4,0,344.0,706.0,0.0,1010.0,1,0.13637611759169818
3991,3991,-0.5394785763929564,-0.5,1,364.0,529.0,1.0,877.0,1,0.18392286700376062
3992,3992,-0.3136773839348588,-0.3,1,255.0,506.0,1.0,349.0,1,0.35922614025363175
3993,3993,0.11902202363883596,0.1,0,403.0,516.0,0.0,3211.0,1,0.46712918219484
3994,3994,0.3222093602719127,0.3,0,403.0,890.0,0.0,897.0,1,0.7871596655062664
3995,3995,-0.8426564240979899,-0.8,1,477.0,988.0,1.0,605.0,1,0.6216609441503528
3996,3996,0.3279703578087827,0.3,0,376.0,754.0,0.0,860.0,1,0.4831325348998158
3997,3997,0.1448584404305524,0.1,0,474.0,658.0,0.0,3868.0,1,0.715698729178977
3998,3998,0.3693299810990871,0.4,0,376.0,639.0,0.0,2165.0,1,0.2696468136348855
3999,3999,0.5093337037891423,0.5,0,416.0,514.0,0.0,1040.0,1,0.941875417869943
4000,4000,0.8814762810763617,0.9,0,297.0,810.0,0.0,653.0,1,0.9536409251470106
4001,4001,0.9722159368548711,1.0,0,427.0,586.0,0.0,717.0,1,0.6950235399501402
4002,4002,0.11152541590529963,0.1,0,289.0,593.0,1.0,4118.0,0,0.3409574754109935
4003,4003,0.07652567350532458,0.1,0,428.0,814.0,0.0,2538.0,1,0.2777113307546938
4004,4004,-0.8553397505543141,-0.9,1,409.0,844.0,1.0,257.0,1,0.7704960815586628
4005,4005,0.14625121162676114,0.1,0,281.0,722.0,0.0,1277.0,1,0.608113351807814
4006,4006,0.21531066984170688,0.2,0,417.0,920.0,0.0,3663.0,1,0.3218705044827392
4007,4007,0.6783457722142872,0.7,0,293.0,626.0,0.0,781.0,1,0.7488293473978177
4008,4008,-0.68101499412289,-0.7,1,469.0,993.0,1.0,358.0,1,0.43529361964283597
4009,4009,-0.7561184998924335,-0.8,1,443.0,865.0,1.0,862.0,1,0.9233848513587049
4010,4010,0.33507941492444915,0.3,0,265.0,876.0,0.0,879.0,1,0.8265896848158137
4011,4011,-0.5227335957782384,-0.5,1,288.0,802.0,1.0,710.0,1,0.6704542750762874
4012,4012,-0.9523353444936256,-1.0,1,397.0,962.0,1.0,341.0,1,0.5374449300955616
4013,4013,0.3337578863292625,0.3,0,476.0,565.0,0.0,2839.0,1,0.6528652438194523
4014,4014,-0.3514328626035508,-0.4,1,469.0,813.0,1.0,1248.0,1,0.3541588290790951
4015,4015,-0.19314252297682843,-0.2,1,408.0,538.0,1.0,994.0,1,0.9068437107162304
4016,4016,0.06608245212264952,0.1,0,302.0,983.0,0.0,3715.0,1,0.41978309660209534
4017,4017,0.145701111507057,0.1,0,320.0,733.0,0.0,3947.0,1,0.345303941193297
4018,4018,-0.23420655448900773,-0.2,1,358.0,590.0,1.0,1572.0,1,0.817167073514956
4019,4019,-0.4374752407918878,-0.4,1,296.0,817.0,1.0,207.0,1,0.6406112135018068
4020,4020,0.734016132358003,0.7,0,417.0,502.0,0.0,211.0,1,0.6807343471211006
4021,4021,-0.29260611360186206,-0.3,1,421.0,629.0,1.0,1480.0,1,0.9965001329773127
4022,4022,-0.27972299458356176,-0.3,1,349.0,668.0,1.0,673.0,1,0.1288886950188198
4023,4023,0.4626220213524026,0.5,0,461.0,812.0,0.0,977.0,1,0.17082267299664486
4024,4024,-0.2379315480282127,-0.2,1,379.0,620.0,1.0,421.0,1,0.5035197900025463
4025,4025,-0.20916406417191502,-0.2,1,338.0,507.0,1.0,1145.0,1,0.6808119339349945
4026,4026,0.79587333630738,0.8,0,270.0,627.0,0.0,823.0,1,0.5355890991798296
4027,4027,0.3033822330617868,0.3,0,439.0,919.0,0.0,2792.0,1,0.2680604051498732
4028,4028,0.1628423228358935,0.2,0,375.0,599.0,0.0,2186.0,1,0.9819625453539371
4029,4029,0.09849603224999282,0.1,0,340.0,954.0,0.0,546.0,1,0.986880144004401
4030,4030,0.5308917319696564,0.5,0,306.0,797.0,0.0,1477.0,1,0.7881291642077143
4031,4031,0.4815293236517777,0.5,0,417.0,980.0,0.0,843.0,1,0.6160437180935538
4032,4032,-0.43074508983633564,-0.4,1,319.0,703.0,1.0,1958.0,1,0.662736309239068
4033,4033,0.7059244014557344,0.7,0,438.0,615.0,0.0,527.0,1,0.46619012054202347
4034,4034,0.11390542205699039,0.1,0,478.0,632.0,0.0,2560.0,1,0.48518572885889577
4035,4035,-0.05082921077224012,-0.1,1,408.0,969.0,0.0,3623.0,0,0.15137764804805068
4036,4036,-0.40472042539930664,-0.4,1,480.0,820.0,1.0,860.0,1,0.5216708211411992
4037,4037,-0.9450412719175356,-0.9,1,303.0,743.0,1.0,244.0,1,0.40449867544377727
4038,4038,0.03230641304551951,0.0,0,344.0,598.0,1.0,3518.0,0,0.6845162522837966
4039,4039,0.4078308967995268,0.4,0,400.0,783.0,0.0,737.0,1,0.3545927811368821
4040,4040,-0.5436275142459577,-0.5,1,491.0,893.0,1.0,396.0,1,0.8188940470537344
4041,4041,0.1783260192986964,0.2,0,466.0,627.0,0.0,917.0,1,0.7682270747804036
4042,4042,0.17934369221024515,0.2,0,499.0,607.0,0.0,914.0,1,0.9410157828715663
4043,4043,0.04666433613055676,0.0,0,324.0,957.0,0.0,1079.0,1,0.8531483179488843
4044,4044,-0.9805576599510364,-1.0,1,270.0,517.0,1.0,823.0,1,0.49777200360166296
4045,4045,-0.8903921219243078,-0.9,1,455.0,674.0,1.0,711.0,1,0.6447429573408555
4046,4046,-0.06505418597801049,-0.1,1,322.0,535.0,1.0,4143.0,1,0.8051727428492513
4047,4047,-0.09214027927529922,-0.1,1,274.0,726.0,1.0,2710.0,1,0.5675387376471123
4048,4048,0.2319578517200156,0.2,0,314.0,906.0,0.0,2000.0,1,0.43224704861840213
4049,4049,-0.730409881403663,-0.7,1,284.0,896.0,1.0,1840.0,1,0.22736413661354674
4050,4050,0.5242392147842652,0.5,0,474.0,659.0,0.0,1257.0,1,0.6134767970722452
4051,4051,-0.1655235701832416,-0.2,1,498.0,895.0,1.0,957.0,1,0.8572322959214151
4052,4052,0.8929676091237535,0.9,0,283.0,879.0,0.0,738.0,1,0.6308109562280967
4053,4053,0.816369369418124,0.8,0,473.0,959.0,0.0,278.0,1,0.5991973218707434
4054,4054,0.018032175642027415,0.0,0,283.0,999.0,1.0,3718.0,0,0.5586792103287783
4055,4055,-0.9771248366718892,-1.0,1,345.0,729.0,1.0,1056.0,1,0.25994673371284027
4056,4056,-0.8446391529230326,-0.8,1,253.0,669.0,1.0,728.0,1,0.5215330026409759
4057,4057,0.8064688815258454,0.8,0,458.0,725.0,0.0,457.0,1,0.715636438835704
4058,4058,0.18319314830904831,0.2,0,411.0,823.0,0.0,3686.0,1,0.7002067579039915
4059,4059,-0.32128920798783867,-0.3,1,254.0,718.0,1.0,3158.0,1,0.2807837944327298
4060,4060,-0.2379996690453432,-0.2,1,496.0,638.0,1.0,1196.0,1,0.36066946872372396
4061,4061,0.4641137175432435,0.5,0,288.0,553.0,0.0,1099.0,1,0.4177339053095228
4062,4062,-0.03664700432059553,-0.0,1,495.0,827.0,0.0,1968.0,0,0.7282437003317047
4063,4063,0.44428640229855243,0.4,0,301.0,963.0,0.0,786.0,1,0.8842299160904821
4064,4064,-0.641245724684542,-0.6,1,480.0,690.0,1.0,610.0,1,0.21527630113736596
4065,4065,0.08047831803452521,0.1,0,286.0,587.0,1.0,727.0,0,0.6172540770135672
4066,4066,-0.71269974570413,-0.7,1,429.0,877.0,1.0,1054.0,1,0.4455472790625241
4067,4067,0.5845213437621233,0.6,0,271.0,978.0,0.0,301.0,1,0.6529442814432554
4068,4068,-0.7332859329908763,-0.7,1,470.0,972.0,1.0,328.0,1,0.9386997327116603
4069,4069,-0.5104152088213596,-0.5,1,413.0,742.0,1.0,275.0,1,0.7662251994700012
4070,4070,0.15132878094940727,0.2,0,349.0,908.0,1.0,1623.0,0,0.612641275456756
4071,4071,-0.49286241813080545,-0.5,1,319.0,601.0,1.0,1410.0,1,0.6174269393473388
4072,4072,0.5404910036875199,0.5,0,327.0,782.0,0.0,521.0,1,0.6534847350283323
4073,4073,0.09484409886989598,0.1,0,390.0,777.0,1.0,3833.0,0,0.13032759991783574
4074,4074,-0.2656461926872533,-0.3,1,410.0,921.0,1.0,3509.0,1,0.22537686190529357
4075,4075,-0.04612402032968155,-0.0,1,429.0,757.0,1.0,3814.0,1,0.11769920421966783
4076,4076,-0.6195239937558485,-0.6,1,348.0,611.0,1.0,351.0,1,0.7869303731766614
4077,4077,0.4322863377494055,0.4,0,475.0,830.0,0.0,565.0,1,0.6246907286742022
4078,4078,-0.5839344318213282,-0.6,1,263.0,807.0,1.0,1490.0,1,0.5063844029275237
4079,4079,-0.5258329047805883,-0.5,1,316.0,903.0,1.0,731.0,1,0.14584544006185116
4080,4080,0.2607759557856897,0.3,0,426.0,879.0,0.0,1015.0,1,0.8462863294617293
4081,4081,0.8697733585375806,0.9,0,315.0,835.0,0.0,740.0,1,0.938789745843091
4082,4082,0.8536448829675796,0.9,0,496.0,718.0,0.0,476.0,1,0.8416609610188903
4083,4083,-0.67425146415076,-0.7,1,447.0,952.0,1.0,1051.0,1,0.3845233630696092
4084,4084,-0.03776764788876763,-0.0,1,442.0,640.0,1.0,3918.0,1,0.39257852012987227
4085,4085,0.5746937343352903,0.6,0,424.0,923.0,0.0,863.0,1,0.3914839654998036
4086,4086,-0.8011596796729132,-0.8,1,394.0,996.0,1.0,780.0,1,0.22359505395106247
4087,4087,0.30473846198164645,0.3,0,478.0,847.0,0.0,1825.0,1,0.5807669555680325
4088,4088,-0.3253183418431529,-0.3,1,278.0,679.0,1.0,2553.0,1,0.3653556151737104
4089,4089,-0.06009022688199028,-0.1,1,457.0,713.0,1.0,1540.0,1,0.45792498397041936
4090,4090,-0.26014103785124343,-0.3,1,446.0,982.0,1.0,1172.0,1,0.9648229541980545
4091,4091,0.5479104199562759,0.5,0,459.0,591.0,0.0,760.0,1,0.7537481292600177
4092,4092,-0.9936269402530096,-1.0,1,324.0,736.0,1.0,580.0,1,0.601730611546134
4093,4093,-0.12080788287805388,-0.1,1,346.0,754.0,0.0,3900.0,0,0.17477617488714683
4094,4094,-0.36479956094576504,-0.4,1,447.0,712.0,1.0,361.0,1,0.7925991029034406
4095,4095,0.5002973586722788,0.5,0,270.0,567.0,0.0,843.0,1,0.6988432222455294
4096,4096,-0.5940236864102755,-0.6,1,333.0,621.0,1.0,486.0,1,0.9857258057714687
4097,4097,0.02608181104264995,0.0,0,384.0,615.0,1.0,4001.0,0,0.8396748650765866
4098,4098,-0.06931802186129121,-0.1,1,290.0,913.0,1.0,3127.0,1,0.9253811952689701
4099,4099,0.9428298783102447,0.9,0,250.0,513.0,0.0,587.0,1,0.7963455077867745
4100,4100,-0.42120045081282664,-0.4,1,496.0,821.0,1.0,593.0,1,0.8558357257385193
4101,4101,0.6604217375608523,0.7,0,275.0,793.0,0.0,552.0,1,0.3247219260101373
4102,4102,-0.03731782361131564,-0.0,1,462.0,582.0,1.0,3956.0,1,0.8867997041244852
4103,4103,-0.08982792749828428,-0.1,1,348.0,832.0,1.0,760.0,1,0.7479147408996585
4104,4104,0.6058136257789879,0.6,0,332.0,982.0,0.0,2086.0,1,0.1276290062700732
4105,4105,0.3345568351253416,0.3,0,284.0,631.0,0.0,395.0,1,0.939974471826416
4106,4106,0.6875789226936433,0.7,0,305.0,598.0,0.0,257.0,1,0.48386187705278727
4107,4107,0.8816825830702277,0.9,0,490.0,975.0,0.0,965.0,1,0.5215017548935339
4108,4108,0.09255442566372385,0.1,0,393.0,769.0,1.0,2918.0,0,0.20478150843181664
4109,4109,-0.2315725542816991,-0.2,1,477.0,782.0,1.0,1081.0,1,0.5189247898533165
4110,4110,-0.9795416001303889,-1.0,1,415.0,656.0,1.0,359.0,1,0.7085455683403865
4111,4111,0.7080733763906972,0.7,0,415.0,959.0,0.0,546.0,1,0.135015172461709
4112,4112,0.9937651567257126,1.0,0,436.0,868.0,0.0,416.0,1,0.44785699475394125
4113,4113,-0.05145711492794902,-0.1,1,384.0,630.0,1.0,3986.0,1,0.36997257555285024
4114,4114,0.2316282133785179,0.2,0,454.0,778.0,0.0,1648.0,1,0.2876768233277428
4115,4115,0.17586098005896078,0.2,0,401.0,648.0,0.0,3411.0,1,0.7354276830394907
4116,4116,0.21073395125976235,0.2,0,358.0,666.0,0.0,1766.0,1,0.33250923360349527
4117,4117,-0.561692456371258,-0.6,1,478.0,564.0,1.0,1458.0,1,0.4115748183323751
4118,4118,-0.7097887477568472,-0.7,1,418.0,571.0,1.0,1061.0,1,0.18861506359948818
4119,4119,-0.06540561659490662,-0.1,1,344.0,554.0,1.0,1522.0,1,0.6036546331487884
4120,4120,0.49105791480666117,0.5,0,449.0,832.0,0.0,2409.0,1,0.26245355183258157
4121,4121,-0.4516027335870798,-0.5,1,414.0,968.0,1.0,1178.0,1,0.9880050699314183
4122,4122,0.2525792227919992,0.3,0,449.0,638.0,0.0,3793.0,1,0.6972635042236799
4123,4123,0.41194660316905507,0.4,0,490.0,684.0,0.0,1066.0,1,0.830384254637874
4124,4124,-0.2957025735658396,-0.3,1,405.0,758.0,1.0,777.0,1,0.8508239005745487
4125,4125,0.5590710941882293,0.6,0,428.0,731.0,0.0,1051.0,1,0.4236590000411742
4126,4126,-0.6620268934464171,-0.7,1,258.0,501.0,1.0,1181.0,1,0.5054757984958999
4127,4127,0.7787079849869505,0.8,0,357.0,809.0,0.0,1254.0,1,0.1587605280422508
4128,4128,-0.10334989647236292,-0.1,1,459.0,565.0,1.0,1536.0,1,0.5728086620995672
4129,4129,0.35367806566047166,0.4,0,290.0,853.0,0.0,577.0,1,0.1542379728355903
4130,4130,0.7369842901869608,0.7,0,288.0,724.0,0.0,418.0,1,0.2381036759068048
4131,4131,0.449960218896738,0.4,0,424.0,750.0,0.0,706.0,1,0.5751298350224714
4132,4132,-0.7763633690305651,-0.8,1,393.0,519.0,1.0,878.0,1,0.9437075194261667
4133,4133,-0.36629071118390644,-0.4,1,335.0,653.0,1.0,1552.0,1,0.3716875213536378
4134,4134,0.5471066232525983,0.5,0,383.0,644.0,0.0,573.0,1,0.8625125603684578
4135,4135,0.8579783224925202,0.9,0,465.0,757.0,0.0,478.0,1,0.9437739521016139
4136,4136,0.9607758573333232,1.0,0,482.0,706.0,0.0,262.0,1,0.8184414170689386
4137,4137,-0.315254146035153,-0.3,1,406.0,579.0,1.0,745.0,1,0.17151971028549284
4138,4138,0.44388467139704213,0.4,0,487.0,844.0,0.0,2669.0,1,0.19450688798904464
