,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,init_y_left,init_y_right
4645,4645,-0.9709413517671328,-1.0,1,281.0,861.0,1.0,318.0,1,0.44576662703926934,0.44576662703926934
4646,4646,0.7649082937138143,0.8,0,321.0,592.0,0.0,397.0,1,0.21638046384091336,0.21638046384091336
4647,4647,-0.49000788003819107,-0.5,1,477.0,914.0,1.0,649.0,1,0.43880892318435233,0.43880892318435233
4648,4648,-0.2176347136123653,-0.2,1,275.0,808.0,1.0,377.0,1,0.44747796225192504,0.44747796225192504
4649,4649,-0.9236319810491682,-0.9,1,335.0,685.0,1.0,280.0,1,0.227272525690557,0.227272525690557
4650,4650,-0.6904066330216796,-0.7,1,420.0,688.0,1.0,342.0,1,0.23059736965693728,0.23059736965693728
4651,4651,-0.19896753479691398,-0.2,1,298.0,720.0,0.0,202.0,0,0.12649127644674363,0.12649127644674363
4652,4652,0.7236906515949395,0.7,0,432.0,653.0,0.0,265.0,1,0.49036430674113873,0.49036430674113873
4653,4653,-0.7854258779858074,-0.8,1,461.0,692.0,1.0,287.0,1,0.19515319509516732,0.19515319509516732
4654,4654,-0.005899723652823763,-0.0,1,300.0,589.0,0.0,381.0,0,0.06978546590944068,0.06978546590944068
4655,4655,0.7778770772099073,0.8,0,432.0,524.0,0.0,214.0,1,0.4812775449544535,0.4812775449544535
4656,4656,-0.9024052302155958,-0.9,1,405.0,885.0,1.0,440.0,1,0.08252747093699331,0.08252747093699331
4657,4657,-0.6991495925851505,-0.7,1,327.0,839.0,1.0,154.0,1,0.3927035792987212,0.3927035792987212
4658,4658,0.3772501814684628,0.4,0,274.0,545.0,0.0,271.0,1,0.3583482948059783,0.3583482948059783
4659,4659,-0.19154872185334848,-0.2,1,273.0,701.0,1.0,486.0,1,0.3533142947472863,0.3533142947472863
4660,4660,0.9634264614943056,1.0,0,406.0,870.0,0.0,154.0,1,0.030549562820395892,0.030549562820395892
4661,4661,0.4008796701048938,0.4,0,478.0,518.0,0.0,394.0,1,0.2717834650089956,0.2717834650089956
4662,4662,0.36908491413218014,0.4,0,465.0,808.0,0.0,167.0,1,0.3347020488163885,0.3347020488163885
4663,4663,-0.39215264789123117,-0.4,1,477.0,871.0,1.0,422.0,1,0.0751549034293752,0.0751549034293752
4664,4664,-0.3758355530043884,-0.4,1,422.0,650.0,1.0,238.0,1,0.10085989268325846,0.10085989268325846
4665,4665,-0.21277289465652838,-0.2,1,271.0,592.0,1.0,1457.0,1,0.3839061595901725,0.3839061595901725
4666,4666,-0.9365906790748735,-0.9,1,474.0,979.0,0.0,157.0,0,0.3790303297594717,0.3790303297594717
4667,4667,-0.025762584960199675,-0.0,1,293.0,530.0,0.0,767.0,0,0.06817919096159053,0.06817919096159053
4668,4668,0.45412647891122315,0.5,0,450.0,837.0,1.0,543.0,0,0.1711651636152906,0.1711651636152906
4669,4669,-0.6418370891454939,-0.6,1,472.0,992.0,1.0,396.0,1,0.2172973517125379,0.2172973517125379
4670,4670,-0.4694978256958504,-0.5,1,318.0,918.0,1.0,734.0,1,0.2894305712515948,0.2894305712515948
4671,4671,-0.37329908121663324,-0.4,1,474.0,635.0,1.0,511.0,1,0.3292093440804103,0.3292093440804103
4672,4672,0.5927986176562883,0.6,0,424.0,822.0,0.0,324.0,1,0.05987125811808497,0.05987125811808497
4673,4673,-0.42592042574940003,-0.4,1,358.0,774.0,1.0,978.0,1,0.49041575479328314,0.49041575479328314
4674,4674,0.8391307263954224,0.8,0,264.0,610.0,0.0,236.0,1,0.22990677365998397,0.22990677365998397
4675,4675,-0.8310608809179627,-0.8,1,480.0,664.0,1.0,476.0,1,0.11025740716956745,0.11025740716956745
4676,4676,-0.027902247803530456,-0.0,1,340.0,535.0,1.0,205.0,1,0.3137807841966983,0.3137807841966983
4677,4677,-0.831459683028118,-0.8,1,301.0,962.0,0.0,167.0,0,0.0550029123059515,0.0550029123059515
4678,4678,0.3360138324633599,0.3,0,293.0,982.0,0.0,925.0,1,0.05821220891135653,0.05821220891135653
4679,4679,-0.9463265453703009,-0.9,1,455.0,941.0,1.0,234.0,1,0.29350123354824126,0.29350123354824126
4680,4680,-0.7758353218538334,-0.8,1,422.0,761.0,1.0,197.0,1,0.062248086506392575,0.062248086506392575
4681,4681,0.4193184207170735,0.4,0,294.0,589.0,0.0,437.0,1,0.017298481636808916,0.017298481636808916
4682,4682,0.7826851987626806,0.8,0,363.0,673.0,0.0,1154.0,1,0.17100406032367532,0.17100406032367532
4683,4683,0.9712742637136529,1.0,0,394.0,513.0,0.0,193.0,1,0.39508662160769425,0.39508662160769425
4684,4684,-0.39195066128352396,-0.4,1,258.0,979.0,1.0,333.0,1,0.08459372251484337,0.08459372251484337
4685,4685,0.7386731643524496,0.7,0,498.0,515.0,0.0,277.0,1,0.25056942929322645,0.25056942929322645
4686,4686,0.12467128026609187,0.1,0,448.0,687.0,1.0,535.0,0,0.30838684667564314,0.30838684667564314
4687,4687,0.3178421548415382,0.3,0,480.0,820.0,0.0,210.0,1,0.18984222780304844,0.18984222780304844
4688,4688,0.043635833889059894,0.0,0,492.0,563.0,0.0,185.0,1,0.2683876225254788,0.2683876225254788
4689,4689,-0.10291019438395899,-0.1,1,490.0,824.0,1.0,196.0,1,0.018896134977100465,0.018896134977100465
4690,4690,-0.45781067948866805,-0.5,1,343.0,702.0,0.0,145.0,0,0.4247434380694122,0.4247434380694122
4691,4691,0.34814870926800134,0.3,0,256.0,910.0,0.0,404.0,1,0.42928377037165527,0.42928377037165527
4692,4692,-0.12884049036829315,-0.1,1,303.0,671.0,1.0,276.0,1,0.03197961090110685,0.03197961090110685
4693,4693,0.7907004290532289,0.8,0,415.0,736.0,0.0,239.0,1,0.03403832675137963,0.03403832675137963
4694,4694,0.45083006056281794,0.5,0,411.0,866.0,0.0,303.0,1,0.24987667687181708,0.24987667687181708
4695,4695,-0.8296956657976227,-0.8,1,493.0,939.0,1.0,158.0,1,0.43037055883325803,0.43037055883325803
4696,4696,-0.6666911820995065,-0.7,1,404.0,948.0,1.0,498.0,1,0.26311767345941706,0.26311767345941706
4697,4697,0.5545681152223392,0.6,0,345.0,558.0,0.0,217.0,1,0.017140251956285324,0.017140251956285324
4698,4698,0.5125289237425916,0.5,0,438.0,526.0,1.0,196.0,0,0.47899647771537535,0.47899647771537535
4699,4699,0.944556280001364,0.9,0,421.0,598.0,0.0,191.0,1,0.26305368306000165,0.26305368306000165
4700,4700,0.46243088677692246,0.5,0,337.0,640.0,0.0,103.0,1,0.0066864657493732604,0.0066864657493732604
4701,4701,-0.6329998720515937,-0.6,1,338.0,541.0,1.0,451.0,1,0.1460858033529967,0.1460858033529967
4702,4702,0.013317258505844087,0.0,0,433.0,956.0,0.0,181.0,1,0.35254645133692536,0.35254645133692536
4703,4703,0.3068946261980372,0.3,0,361.0,746.0,0.0,133.0,1,0.25306313432454036,0.25306313432454036
4704,4704,-0.1307231008599219,-0.1,1,256.0,813.0,1.0,121.0,1,0.13485867196697232,0.13485867196697232
4705,4705,-0.9466781713532793,-0.9,1,420.0,750.0,1.0,530.0,1,0.21400648637288455,0.21400648637288455
4706,4706,-0.6741992429521044,-0.7,1,405.0,860.0,1.0,505.0,1,0.021954059880612442,0.021954059880612442
4707,4707,0.8838649114106853,0.9,0,460.0,656.0,0.0,574.0,1,0.4169718798542069,0.4169718798542069
4708,4708,-0.46082715419897524,-0.5,1,398.0,765.0,1.0,427.0,1,0.3394699526977138,0.3394699526977138
4709,4709,0.22948761371290094,0.2,0,269.0,981.0,0.0,190.0,1,0.006743543297630994,0.006743543297630994
4710,4710,0.38944180075938095,0.4,0,392.0,932.0,0.0,176.0,1,0.3325223964248578,0.3325223964248578
4711,4711,0.7164403107740283,0.7,0,320.0,667.0,0.0,713.0,1,0.2467618068722232,0.2467618068722232
4712,4712,0.5290060755783468,0.5,0,406.0,924.0,0.0,790.0,1,0.10819770408609264,0.10819770408609264
4713,4713,-0.6086182304486376,-0.6,1,344.0,922.0,1.0,174.0,1,0.34508002978114094,0.34508002978114094
4714,4714,-0.9769099979806939,-1.0,1,380.0,782.0,1.0,598.0,1,0.0025986167020217166,0.0025986167020217166
4715,4715,-0.09817969334868137,-0.1,1,365.0,550.0,1.0,95.0,1,0.3811511190917171,0.3811511190917171
4716,4716,0.6152680489617572,0.6,0,431.0,904.0,0.0,525.0,1,0.29008292187215917,0.29008292187215917
4717,4717,-0.4179427889024854,-0.4,1,413.0,809.0,0.0,488.0,0,0.26090623865049756,0.26090623865049756
4718,4718,-0.08153995249684165,-0.1,1,365.0,802.0,0.0,1013.0,0,0.40201945317532317,0.40201945317532317
4719,4719,-0.4944308141505944,-0.5,1,282.0,758.0,0.0,150.0,0,0.4305901377338557,0.4305901377338557
4720,4720,0.3536570660057541,0.4,0,252.0,681.0,0.0,717.0,1,0.3069429473873494,0.3069429473873494
4721,4721,0.2954839697822045,0.3,0,407.0,639.0,0.0,274.0,1,0.42900755024365106,0.42900755024365106
4722,4722,-0.17104114651536761,-0.2,1,320.0,962.0,1.0,148.0,1,0.2649110931146883,0.2649110931146883
4723,4723,0.03861483089436479,0.0,0,446.0,682.0,1.0,452.0,0,0.26674953054051925,0.26674953054051925
4724,4724,-0.1345464187732206,-0.1,1,483.0,748.0,1.0,269.0,1,0.2510823831455808,0.2510823831455808
4725,4725,-0.6248334366225738,-0.6,1,454.0,764.0,1.0,662.0,1,0.37758624070857044,0.37758624070857044
4726,4726,-0.304227912966593,-0.3,1,480.0,524.0,1.0,326.0,1,0.45552474511120966,0.45552474511120966
4727,4727,0.4689564940205493,0.5,0,491.0,770.0,0.0,429.0,1,0.4879232357609803,0.4879232357609803
4728,4728,0.8301348613797883,0.8,0,358.0,999.0,0.0,463.0,1,0.2031356587602267,0.2031356587602267
4729,4729,0.9545422379562012,1.0,0,363.0,747.0,0.0,260.0,1,0.4618882247409381,0.4618882247409381
4730,4730,-0.8453316118541057,-0.8,1,429.0,554.0,1.0,97.0,1,0.19708979504684704,0.19708979504684704
4731,4731,-0.4741303254611957,-0.5,1,384.0,732.0,1.0,314.0,1,0.30909711452013333,0.30909711452013333
4732,4732,0.4606342669084986,0.5,0,376.0,714.0,0.0,810.0,1,0.357791446105847,0.357791446105847
4733,4733,-0.7480989050801787,-0.7,1,376.0,576.0,1.0,188.0,1,0.13087509062365732,0.13087509062365732
4734,4734,-0.432167340427249,-0.4,1,457.0,966.0,1.0,227.0,1,0.04583793324193175,0.04583793324193175
4735,4735,-0.3137483316868874,-0.3,1,430.0,573.0,1.0,217.0,1,0.29626308583862254,0.29626308583862254
4736,4736,-0.8737168282808956,-0.9,1,473.0,739.0,1.0,268.0,1,0.28924099911344875,0.28924099911344875
4737,4737,-0.197925863128102,-0.2,1,392.0,627.0,0.0,311.0,0,0.4811612496874141,0.4811612496874141
4738,4738,0.8186395695191158,0.8,0,413.0,990.0,0.0,107.0,1,0.17023687422863254,0.17023687422863254
4739,4739,0.5851733156595578,0.6,0,377.0,936.0,1.0,357.0,0,0.1688516281897176,0.1688516281897176
4740,4740,-0.523138672495993,-0.5,1,381.0,675.0,1.0,324.0,1,0.24676593366581506,0.24676593366581506
4741,4741,-0.676545730543419,-0.7,1,277.0,979.0,1.0,524.0,1,0.0035542877991150967,0.0035542877991150967
4742,4742,-0.1926546306296535,-0.2,1,407.0,837.0,1.0,436.0,1,0.36109185239668146,0.36109185239668146
4743,4743,-0.37091284903861155,-0.4,1,385.0,992.0,0.0,143.0,0,0.06083149237686408,0.06083149237686408
4744,4744,-0.000769032278232995,-0.0,1,355.0,510.0,1.0,205.0,1,0.4292255583583367,0.4292255583583367
4745,4745,0.09761066538275354,0.1,0,429.0,709.0,0.0,422.0,1,0.40366938936683355,0.40366938936683355
4746,4746,0.5324078616361032,0.5,0,337.0,856.0,0.0,297.0,1,0.26185279370870773,0.26185279370870773
4747,4747,0.4019494093033529,0.4,0,422.0,741.0,0.0,357.0,1,0.06018302382241797,0.06018302382241797
4748,4748,-0.5975164039433953,-0.6,1,394.0,996.0,1.0,200.0,1,0.19538255824879797,0.19538255824879797
4749,4749,0.6288709218401398,0.6,0,476.0,940.0,0.0,64.0,1,0.287662817030564,0.287662817030564
4750,4750,-0.17092763530752175,-0.2,1,286.0,916.0,0.0,1818.0,0,0.34092087626458806,0.34092087626458806
4751,4751,0.9682520827018712,1.0,0,319.0,883.0,0.0,338.0,1,0.3856081568984269,0.3856081568984269
4752,4752,-0.742963163259305,-0.7,1,296.0,866.0,1.0,548.0,1,0.27272006562814827,0.27272006562814827
4753,4753,-0.018242207682882983,-0.0,1,316.0,549.0,1.0,135.0,1,0.4994907699115163,0.4994907699115163
4754,4754,0.4618273328827269,0.5,0,386.0,894.0,1.0,230.0,0,0.15618738563198387,0.15618738563198387
4755,4755,0.2875173444173078,0.3,0,442.0,681.0,1.0,717.0,0,0.4060287708606269,0.4060287708606269
4756,4756,-0.19973503183285435,-0.2,1,398.0,780.0,1.0,862.0,1,0.2522193306352898,0.2522193306352898
4757,4757,-0.4979876793688709,-0.5,1,293.0,761.0,1.0,566.0,1,0.08172414261165545,0.08172414261165545
4758,4758,-0.08762080594314337,-0.1,1,342.0,717.0,1.0,301.0,1,0.3224241945005342,0.3224241945005342
4759,4759,-0.13296978675602245,-0.1,1,433.0,673.0,0.0,754.0,0,0.41183899411731445,0.41183899411731445
4760,4760,-0.37539351046928493,-0.4,1,455.0,649.0,1.0,186.0,1,0.35603944858464853,0.35603944858464853
4761,4761,0.3403476939895649,0.3,0,450.0,752.0,0.0,378.0,1,0.41803442188794615,0.41803442188794615
4762,4762,-0.22327748053434449,-0.2,1,371.0,914.0,1.0,245.0,1,0.1432830056303549,0.1432830056303549
4763,4763,0.5380730327922807,0.5,0,319.0,606.0,0.0,215.0,1,0.04657664109645582,0.04657664109645582
4764,4764,-0.3094955239769328,-0.3,1,347.0,580.0,1.0,213.0,1,0.05820310410010471,0.05820310410010471
4765,4765,0.6813655128216787,0.7,0,301.0,825.0,0.0,84.0,1,0.3184274724387064,0.3184274724387064
4766,4766,0.3728324002038146,0.4,0,488.0,718.0,0.0,324.0,1,0.2612922366018752,0.2612922366018752
4767,4767,-0.46146132931988837,-0.5,1,277.0,921.0,1.0,112.0,1,0.4895000981310671,0.4895000981310671
4768,4768,-0.3344632552291611,-0.3,1,366.0,703.0,1.0,1111.0,1,0.36197543865903137,0.36197543865903137
4769,4769,-0.5075835250624401,-0.5,1,293.0,996.0,1.0,461.0,1,0.46520904502810617,0.46520904502810617
4770,4770,0.2881469648338397,0.3,0,313.0,849.0,0.0,338.0,1,0.13263970132658787,0.13263970132658787
4771,4771,0.5510470102294975,0.6,0,457.0,588.0,0.0,555.0,1,0.23281644594302692,0.23281644594302692
4772,4772,-0.9491230728585769,-0.9,1,291.0,751.0,1.0,168.0,1,0.4420448457358668,0.4420448457358668
4773,4773,0.28468301942933505,0.3,0,256.0,509.0,0.0,1075.0,1,0.46018918422299304,0.46018918422299304
4774,4774,-0.1703160682635556,-0.2,1,405.0,564.0,1.0,681.0,1,0.07181441124851856,0.07181441124851856
4775,4775,0.6805826502838299,0.7,0,324.0,516.0,0.0,440.0,1,0.20513110665474832,0.20513110665474832
4776,4776,0.5274170681698629,0.5,0,282.0,694.0,0.0,354.0,1,0.446616529290532,0.446616529290532
4777,4777,-0.11761291265286267,-0.1,1,439.0,878.0,0.0,1163.0,0,0.3033195932357595,0.3033195932357595
4778,4778,0.8475118853631052,0.8,0,361.0,679.0,0.0,70.0,1,0.31455047251336393,0.31455047251336393
4779,4779,-0.9484263299697402,-0.9,1,297.0,632.0,1.0,91.0,1,0.3089187739804717,0.3089187739804717
4780,4780,-0.09149616417240747,-0.1,1,394.0,511.0,1.0,195.0,1,0.13482578798655814,0.13482578798655814
4781,4781,-0.7852340602021111,-0.8,1,268.0,963.0,1.0,189.0,1,0.36301026477730597,0.36301026477730597
4782,4782,0.39694238635943213,0.4,0,396.0,962.0,0.0,82.0,1,0.2443824646220088,0.2443824646220088
4783,4783,-0.22010103430892847,-0.2,1,430.0,763.0,0.0,177.0,0,0.496537606587075,0.496537606587075
4784,4784,-0.5050299892640016,-0.5,1,483.0,612.0,1.0,145.0,1,0.06371849973457305,0.06371849973457305
4785,4785,0.7738690294088642,0.8,0,320.0,984.0,0.0,456.0,1,0.024403240211439914,0.024403240211439914
4786,4786,-0.44043452099447755,-0.4,1,322.0,579.0,1.0,449.0,1,0.3697099255824269,0.3697099255824269
4787,4787,0.8092542111447709,0.8,0,449.0,755.0,0.0,216.0,1,0.4194157306203862,0.4194157306203862
4788,4788,0.7099937785554604,0.7,0,267.0,847.0,0.0,186.0,1,0.014009915264329376,0.014009915264329376
4789,4789,-0.6288611432692965,-0.6,1,395.0,874.0,1.0,241.0,1,0.3965480802665135,0.3965480802665135
4790,4790,-0.564701272817477,-0.6,1,422.0,851.0,1.0,277.0,1,0.08928777684211375,0.08928777684211375
4791,4791,-0.9049468645625502,-0.9,1,425.0,840.0,1.0,195.0,1,0.2246873355403185,0.2246873355403185
4792,4792,-0.10856837070681369,-0.1,1,404.0,987.0,1.0,359.0,1,0.18891255081551517,0.18891255081551517
4793,4793,-0.4692432272563152,-0.5,1,475.0,809.0,1.0,196.0,1,0.35672082380954123,0.35672082380954123
4794,4794,0.21193571947665735,0.2,0,314.0,830.0,1.0,516.0,0,0.09260430300514705,0.09260430300514705
4795,4795,-0.0710534786303001,-0.1,1,455.0,513.0,0.0,582.0,0,0.10024936292283138,0.10024936292283138
4796,4796,0.19159740367942435,0.2,0,446.0,689.0,1.0,285.0,0,0.3071662824380765,0.3071662824380765
4797,4797,-0.24843362640877809,-0.2,1,450.0,986.0,1.0,174.0,1,0.4713432291661114,0.4713432291661114
4798,4798,0.8258946262620108,0.8,0,283.0,582.0,0.0,145.0,1,0.3827338933851972,0.3827338933851972
4799,4799,0.7147977154450191,0.7,0,474.0,698.0,0.0,208.0,1,0.38287616879720954,0.38287616879720954
4800,4800,-0.47788809152885614,-0.5,1,403.0,548.0,1.0,719.0,1,0.31811231157635994,0.31811231157635994
4801,4801,0.4432894847040174,0.4,0,269.0,996.0,0.0,205.0,1,0.2623381953374609,0.2623381953374609
4802,4802,0.5577058083222075,0.6,0,492.0,655.0,1.0,123.0,0,0.4694792261219407,0.4694792261219407
4803,4803,-0.707794064837522,-0.7,1,301.0,515.0,1.0,384.0,1,0.07344648673981563,0.07344648673981563
4804,4804,-0.6739108042094921,-0.7,1,451.0,716.0,1.0,263.0,1,0.3563198106985985,0.3563198106985985
4805,4805,-0.8037553293699737,-0.8,1,369.0,631.0,1.0,300.0,1,0.4051655695126709,0.4051655695126709
4806,4806,0.43352107035153753,0.4,0,356.0,878.0,0.0,126.0,1,0.07157774300609898,0.07157774300609898
4807,4807,0.762090644672069,0.8,0,377.0,523.0,0.0,290.0,1,0.11653989657980796,0.11653989657980796
4808,4808,0.9845326016573295,1.0,0,432.0,882.0,0.0,216.0,1,0.4472550766943128,0.4472550766943128
4809,4809,-0.5775661685310294,-0.6,1,376.0,803.0,1.0,141.0,1,0.33341398142265216,0.33341398142265216
4810,4810,0.6822787885349402,0.7,0,462.0,738.0,0.0,120.0,1,0.045393434161167256,0.045393434161167256
4811,4811,0.4392900820684795,0.4,0,485.0,815.0,1.0,1050.0,0,0.3484164350071809,0.3484164350071809
4812,4812,-0.14847107575457552,-0.1,1,379.0,757.0,0.0,254.0,0,0.33499031871864526,0.33499031871864526
4813,4813,-0.958602907464523,-1.0,1,443.0,705.0,1.0,382.0,1,0.15294359502243549,0.15294359502243549
4814,4814,-0.8836031760287615,-0.9,1,392.0,941.0,1.0,217.0,1,0.1102342271145309,0.1102342271145309
4815,4815,-0.8961028779154872,-0.9,1,316.0,685.0,1.0,579.0,1,0.0781427464394639,0.0781427464394639
4816,4816,-0.22988196348796608,-0.2,1,252.0,984.0,1.0,364.0,1,0.015901621090294804,0.015901621090294804
4817,4817,0.4448366579101757,0.4,0,445.0,663.0,0.0,512.0,1,0.16714723752402916,0.16714723752402916
4818,4818,-0.3282226311245753,-0.3,1,452.0,793.0,0.0,325.0,0,0.2870984627446349,0.2870984627446349
4819,4819,0.5206236647139473,0.5,0,339.0,904.0,1.0,297.0,0,0.15297025539331632,0.15297025539331632
4820,4820,0.5089761936099595,0.5,0,342.0,924.0,0.0,134.0,1,0.4399112584550363,0.4399112584550363
4821,4821,-0.11388505238632796,-0.1,1,374.0,903.0,1.0,783.0,1,0.2980937370414298,0.2980937370414298
4822,4822,0.5042063540957356,0.5,0,463.0,953.0,1.0,254.0,0,0.48224034023522144,0.48224034023522144
4823,4823,-0.33710705806661356,-0.3,1,423.0,872.0,1.0,1165.0,1,0.09047246612832449,0.09047246612832449
4824,4824,-0.8267363055259327,-0.8,1,283.0,836.0,1.0,141.0,1,0.20619310935633145,0.20619310935633145
4825,4825,-0.1813437951472172,-0.2,1,404.0,737.0,0.0,199.0,0,0.19065252030584334,0.19065252030584334
4826,4826,0.23437774303860204,0.2,0,424.0,695.0,1.0,731.0,0,0.43449843184284226,0.43449843184284226
4827,4827,-0.3278633050421824,-0.3,1,336.0,773.0,1.0,161.0,1,0.2240906861548123,0.2240906861548123
4828,4828,-0.07703386794218625,-0.1,1,258.0,785.0,1.0,1057.0,1,0.48404960148544934,0.48404960148544934
4829,4829,-0.46948333757621485,-0.5,1,295.0,960.0,1.0,245.0,1,0.10980250535362202,0.10980250535362202
4830,4830,0.19572254417222656,0.2,0,404.0,845.0,0.0,231.0,1,0.10870337218133108,0.10870337218133108
4831,4831,0.2568127166896861,0.3,0,379.0,721.0,0.0,300.0,1,0.10014467926699572,0.10014467926699572
4832,4832,-0.18869140117361027,-0.2,1,456.0,839.0,1.0,175.0,1,0.11702820225331245,0.11702820225331245
4833,4833,0.5971853881749922,0.6,0,354.0,537.0,0.0,109.0,1,0.4826501071827616,0.4826501071827616
4834,4834,0.07377327882068507,0.1,0,261.0,905.0,0.0,754.0,1,0.2725449102095675,0.2725449102095675
4835,4835,0.2869120270626744,0.3,0,332.0,534.0,1.0,454.0,0,0.07780523361748487,0.07780523361748487
4836,4836,-0.133740756198252,-0.1,1,499.0,570.0,1.0,391.0,1,0.4513795011668006,0.4513795011668006
4837,4837,-0.053630221879203965,-0.1,1,332.0,552.0,1.0,886.0,1,0.48940242553423174,0.48940242553423174
4838,4838,-0.9501642063760862,-1.0,1,292.0,714.0,1.0,154.0,1,0.38232821722781984,0.38232821722781984
4839,4839,-0.8315121683000941,-0.8,1,291.0,935.0,1.0,204.0,1,0.21873757897000012,0.21873757897000012
4840,4840,0.3934942531696062,0.4,0,258.0,852.0,0.0,200.0,1,0.24935238927048492,0.24935238927048492
4841,4841,-0.15518172433241384,-0.2,1,334.0,802.0,1.0,514.0,1,0.40804330767673996,0.40804330767673996
4842,4842,-0.005350741792230718,-0.0,1,367.0,784.0,0.0,349.0,0,0.20820734709781918,0.20820734709781918
4843,4843,0.24814202357049053,0.2,0,444.0,673.0,1.0,153.0,0,0.27291433080152205,0.27291433080152205
4844,4844,-0.8726027204442788,-0.9,1,323.0,599.0,1.0,128.0,1,0.18916757291028657,0.18916757291028657
4845,4845,-0.7566362731039082,-0.8,1,377.0,967.0,1.0,136.0,1,0.3798593388363381,0.3798593388363381
4846,4846,-0.003108916733544964,-0.0,1,288.0,661.0,1.0,461.0,1,0.32880815137679703,0.32880815137679703
4847,4847,-0.7841954449889368,-0.8,1,450.0,905.0,1.0,295.0,1,0.1715472104063393,0.1715472104063393
4848,4848,-0.3141573111251492,-0.3,1,455.0,978.0,1.0,407.0,1,0.3251674147406295,0.3251674147406295
4849,4849,0.29708719606049194,0.3,0,289.0,526.0,0.0,335.0,1,0.28754914630820994,0.28754914630820994
4850,4850,0.44229772118341537,0.4,0,479.0,851.0,0.0,140.0,1,0.4720041037419161,0.4720041037419161
4851,4851,-0.17845887527570614,-0.2,1,406.0,800.0,1.0,444.0,1,0.3909933229163017,0.3909933229163017
4852,4852,-0.9991416363753287,-1.0,1,320.0,815.0,1.0,115.0,1,0.2528871470550533,0.2528871470550533
4853,4853,-0.47763178851442833,-0.5,1,283.0,829.0,1.0,118.0,1,0.09003058150429288,0.09003058150429288
4854,4854,0.039313408015717144,0.0,0,435.0,687.0,1.0,238.0,0,0.3293054785037576,0.3293054785037576
4855,4855,-0.2947488483050771,-0.3,1,278.0,991.0,1.0,221.0,1,0.40589361247849626,0.40589361247849626
